	ID	Predicted Category
6274	9726	Film
6275	7122	Technology
6276	15030	Football
6277	12107	Film
6278	15300	Football
6279	482	Technology
6280	13318	Football
6281	4136	Technology
6282	1802	Film
6283	11084	Business
6284	3067	Business
6285	2227	Film
6286	3138	Business
6287	9571	Film
6288	5857	Film
6289	11281	Politics
6290	14723	Politics
6291	6042	Business
6292	4034	Football
6293	9627	Film
6294	1505	Film
6295	12454	Football
6296	3038	Business
6297	4275	Technology
6298	9461	Film
6299	2740	Politics
6300	3879	Technology
6301	6161	Film
6302	3059	Film
6303	9128	Politics
6304	483	Technology
6305	975	Business
6306	6295	Football
6307	10523	Football
6308	736	Technology
6309	7827	Politics
6310	353	Film
6311	3202	Business
6312	266	Football
6313	450	Technology
6314	6247	Technology
6315	864	Business
6316	4965	Football
6317	6123	Business
6318	1827	Film
6319	5111	Football
6320	14890	Politics
6321	15219	Football
6322	13598	Football
6323	3829	Football
6324	12365	Football
6325	6281	Football
6326	9876	Business
6327	7265	Business
6328	9286	Politics
6329	9690	Film
6330	14150	Technology
6331	2650	Politics
6332	6704	Business
6333	10912	Film
6334	12605	Politics
6335	1092	Business
6336	11666	Football
6337	7120	Politics
6338	3933	Football
6339	3157	Business
6340	2589	Technology
6341	12009	Football
6342	8461	Business
6343	2014	Film
6344	11870	Football
6345	8652	Politics
6346	9549	Film
6347	5026	Football
6348	1298	Technology
6349	4850	Football
6350	2676	Politics
6351	12298	Football
6352	9815	Business
6353	12368	Football
6354	1621	Film
6355	4317	Technology
6356	777	Politics
6357	12373	Football
6358	10092	Film
6359	1629	Film
6360	13270	Football
6361	12015	Football
6362	6089	Business
6363	6098	Business
6364	6866	Business
6365	9484	Film
6366	1673	Politics
6367	13232	Football
6368	7913	Business
6369	12058	Film
6370	11556	Football
6371	11868	Football
6372	2067	Film
6373	2073	Politics
6374	8184	Business
6375	6241	Business
6376	1288	Technology
6377	12243	Business
6378	15314	Football
6379	10767	Football
6380	13816	Technology
6381	5199	Football
6382	2201	Film
6383	2243	Politics
6384	12739	Film
6385	4298	Technology
6386	14816	Film
6387	2087	Politics
6388	2435	Politics
6389	5383	Technology
6390	312	Business
6391	10763	Football
6392	3512	Politics
6393	6142	Technology
6394	14767	Film
6395	2809	Business
6396	11247	Politics
6397	10168	Film
6398	3936	Football
6399	15095	Football
6400	7691	Politics
6401	14628	Politics
6402	12446	Football
6403	7489	Politics
6404	12	Technology
6405	14638	Business
6406	12478	Football
6407	8093	Business
6408	11997	Football
6409	6492	Film
6410	13972	Football
6411	13759	Football
6412	9653	Film
6413	1260	Politics
6414	11423	Business
6415	3908	Football
6416	11964	Football
6417	12022	Football
6418	11327	Politics
6419	13742	Football
6420	784	Business
6421	6512	Film
6422	4988	Football
6423	192	Technology
6424	15307	Football
6425	2109	Film
6426	9704	Film
6427	8673	Business
6428	4336	Technology
6429	1170	Politics
6430	3049	Film
6431	5093	Football
6432	12825	Film
6433	4445	Football
6434	5285	Technology
6435	11030	Football
6436	11349	Politics
6437	7249	Football
6438	7343	Technology
6439	9289	Film
6440	2784	Politics
6441	1327	Business
6442	8819	Technology
6443	3861	Business
6444	2890	Business
6445	5257	Business
6446	3947	Business
6447	7736	Politics
6448	7021	Business
6449	4410	Technology
6450	2209	Politics
6451	11437	Politics
6452	102	Business
6453	6985	Technology
6454	9133	Business
6455	5249	Technology
6456	2238	Politics
6457	13470	Football
6458	11313	Politics
6459	5854	Film
6460	11311	Politics
6461	9881	Politics
6462	5864	Film
6463	7040	Technology
6464	7261	Football
6465	13878	Technology
6466	9103	Politics
6467	12093	Technology
6468	1512	Film
6469	11167	Politics
6470	10529	Football
6471	2409	Politics
6472	10243	Football
6473	1266	Politics
6474	1699	Politics
6475	6433	Football
6476	11860	Football
6477	2183	Film
6478	9126	Business
6479	4720	Football
6480	14337	Business
6481	13734	Football
6482	13035	Business
6483	11011	Football
6484	350	Film
6485	8042	Business
6486	737	Technology
6487	15171	Film
6488	866	Politics
6489	1325	Politics
6490	7113	Technology
6491	2029	Film
6492	1214	Business
6493	7605	Politics
6494	7970	Business
6495	10595	Football
6496	14880	Politics
6497	9027	Politics
6498	8137	Politics
6499	6015	Business
6500	4084	Football
6501	160	Technology
6502	5859	Film
6503	5363	Technology
6504	12311	Football
6505	1164	Business
6506	2529	Politics
6507	1122	Business
6508	9473	Film
6509	13909	Technology
6510	5979	Business
6511	14615	Politics
6512	8848	Politics
6513	15115	Football
6514	420	Film
6515	8942	Football
6516	7191	Technology
6517	5349	Technology
6518	290	Politics
6519	2725	Business
6520	9866	Business
6521	4905	Football
6522	8349	Business
6523	11936	Football
6524	8204	Business
6525	13651	Football
6526	6565	Film
6527	4875	Football
6528	12023	Football
6529	780	Business
6530	8169	Business
6531	9692	Film
6532	12637	Politics
6533	10054	Film
6534	14696	Business
6535	2013	Film
6536	12645	Film
6537	6242	Business
6538	9301	Politics
6539	10127	Film
6540	10602	Football
6541	9234	Technology
6542	5567	Film
6543	12781	Film
6544	13900	Business
6545	7908	Politics
6546	14457	Football
6547	11088	Business
6548	7406	Business
6549	11957	Football
6550	14556	Technology
6551	15084	Football
6552	6202	Technology
6553	5113	Football
6554	7546	Politics
6555	1528	Technology
6556	12355	Business
6557	7752	Football
6558	13513	Football
6559	14170	Film
6560	14601	Business
6561	6867	Technology
6562	7875	Business
6563	12672	Film
6564	5921	Business
6565	11806	Football
6566	2950	Business
6567	12436	Football
6568	3080	Business
6569	13361	Football
6570	13328	Football
6571	11773	Football
6572	10145	Film
6573	3378	Business
6574	3799	Technology
6575	14336	Business
6576	5459	Film
6577	4627	Football
6578	5014	Football
6579	3060	Business
6580	6684	Business
6581	14192	Film
6582	2160	Politics
6583	6564	Film
6584	5015	Football
6585	4886	Football
6586	13229	Football
6587	9540	Business
6588	7747	Politics
6589	8314	Business
6590	13252	Football
6591	6314	Football
6592	9743	Film
6593	8279	Business
6594	7399	Politics
6595	371	Technology
6596	646	Technology
6597	9076	Politics
6598	9744	Film
6599	4526	Football
6600	1224	Business
6601	3660	Technology
6602	388	Film
6603	2418	Politics
6604	7807	Politics
6605	2974	Technology
6606	5139	Football
6607	13040	Film
6608	3971	Football
6609	1854	Film
6610	6736	Business
6611	6006	Business
6612	7870	Politics
6613	7210	Business
6614	14234	Politics
6615	1415	Technology
6616	521	Politics
6617	259	Football
6618	14513	Business
6619	13413	Politics
6620	874	Politics
6621	7854	Politics
6622	14467	Technology
6623	13106	Technology
6624	2730	Business
6625	1710	Business
6626	11049	Film
6627	6496	Film
6628	4104	Business
6629	847	Technology
6630	8327	Business
6631	2465	Politics
6632	11982	Football
6633	4152	Technology
6634	15069	Football
6635	12357	Football
6636	12728	Film
6637	1838	Film
6638	9613	Film
6639	10090	Film
6640	1683	Politics
6641	5578	Film
6642	1460	Business
6643	4081	Football
6644	5089	Football
6645	2801	Politics
6646	4182	Technology
6647	570	Politics
6648	9812	Technology
6649	424	Film
6650	8079	Business
6651	2165	Film
6652	8097	Business
6653	11637	Football
6654	2608	Politics
6655	1483	Technology
6656	6417	Business
6657	13021	Film
6658	13874	Technology
6659	5809	Film
6660	15111	Politics
6661	718	Business
6662	729	Business
6663	3454	Business
6664	8565	Politics
6665	12054	Film
6666	10944	Film
6667	11781	Football
6668	5069	Football
6669	10838	Politics
6670	15130	Film
6671	9941	Politics
6672	5925	Business
6673	11090	Business
6674	11861	Football
6675	3486	Politics
6676	5277	Business
6677	3388	Politics
6678	12655	Film
6679	10747	Football
6680	123	Technology
6681	3560	Politics
6682	14142	Politics
6683	7087	Technology
6684	5883	Film
6685	13499	Football
6686	2901	Politics
6687	9604	Film
6688	1263	Technology
6689	7235	Business
6690	6925	Business
6691	9980	Film
6692	6600	Politics
6693	7730	Politics
6694	12020	Football
6695	10285	Football
6696	10465	Football
6697	3550	Business
6698	7048	Football
6699	1940	Film
6700	4675	Football
6701	620	Politics
6702	11481	Politics
6703	12759	Film
6704	12963	Film
6705	8317	Business
6706	9435	Politics
6707	14316	Business
6708	9069	Politics
6709	8091	Politics
6710	3235	Business
6711	12292	Technology
6712	1207	Business
6713	4180	Technology
6714	11025	Football
6715	2137	Film
6716	7137	Technology
6717	12289	Football
6718	9353	Film
6719	12364	Football
6720	7227	Film
6721	7733	Politics
6722	3495	Business
6723	7175	Film
6724	3570	Politics
6725	12517	Football
6726	268	Football
6727	1957	Film
6728	1756	Business
6729	11499	Politics
6730	8496	Business
6731	3333	Business
6732	4054	Football
6733	12708	Politics
6734	8214	Business
6735	12828	Film
6736	1542	Film
6737	6694	Business
6738	358	Technology
6739	5398	Technology
6740	10969	Film
6741	9277	Film
6742	14587	Politics
6743	9038	Politics
6744	12182	Film
6745	13432	Film
6746	1038	Business
6747	2533	Politics
6748	3274	Business
6749	5308	Football
6750	12061	Football
6751	9836	Technology
6752	7849	Politics
6753	3311	Politics
6754	15065	Football
6755	6903	Technology
6756	6782	Business
6757	15195	Football
6758	8254	Business
6759	13466	Football
6760	5268	Technology
6761	3162	Business
6762	3956	Football
6763	11885	Football
6764	5047	Football
6765	3830	Football
6766	814	Politics
6767	1857	Film
6768	7713	Politics
6769	15087	Football
6770	6064	Business
6771	10906	Film
6772	12903	Politics
6773	1450	Business
6774	2502	Politics
6775	7815	Politics
6776	1312	Politics
6777	12892	Film
6778	1436	Technology
6779	12483	Football
6780	7915	Business
6781	4853	Football
6782	10863	Film
6783	5160	Football
6784	2611	Politics
6785	6528	Technology
6786	1986	Film
6787	14907	Politics
6788	11048	Politics
6789	11171	Politics
6790	6483	Film
6791	1782	Business
6792	9767	Politics
6793	1949	Film
6794	11977	Football
6795	6434	Technology
6796	2528	Politics
6797	6878	Business
6798	4887	Football
6799	10093	Film
6800	14031	Football
6801	8177	Business
6802	7437	Politics
6803	9266	Film
6804	4815	Football
6805	2737	Politics
6806	11524	Football
6807	2532	Politics
6808	6728	Politics
6809	7788	Football
6810	6500	Film
6811	2729	Business
6812	9522	Film
6813	7851	Business
6814	15263	Football
6815	14697	Politics
6816	13873	Technology
6817	7073	Business
6818	10374	Football
6819	14078	Politics
6820	11193	Business
6821	1020	Business
6822	11709	Football
6823	4113	Business
6824	9481	Film
6825	12024	Football
6826	7484	Politics
6827	7164	Business
6828	3089	Business
6829	12392	Football
6830	14962	Football
6831	10788	Football
6832	324	Business
6833	2509	Politics
6834	7510	Politics
6835	9912	Business
6836	8032	Business
6837	5702	Film
6838	3064	Business
6839	1279	Politics
6840	293	Politics
6841	14564	Politics
6842	5187	Football
6843	5031	Football
6844	2838	Politics
6845	3447	Politics
6846	8298	Business
6847	11717	Football
6848	12249	Football
6849	2369	Politics
6850	4201	Technology
6851	9645	Film
6852	7213	Business
6853	2907	Politics
6854	2089	Technology
6855	344	Business
6856	3062	Business
6857	13369	Football
6858	5159	Football
6859	4492	Football
6860	1035	Business
6861	91	Business
6862	4396	Technology
6863	14051	Football
6864	8783	Business
6865	5413	Technology
6866	8294	Business
6867	14390	Technology
6868	12813	Film
6869	9034	Politics
6870	14381	Football
6871	13829	Football
6872	10287	Football
6873	1307	Technology
6874	14673	Business
6875	1456	Technology
6876	11647	Football
6877	685	Business
6878	9614	Film
6879	5509	Film
6880	10928	Film
6881	6508	Technology
6882	14882	Business
6883	1955	Film
6884	12406	Football
6885	4169	Technology
6886	11326	Politics
6887	1727	Politics
6888	13611	Football
6889	4894	Football
6890	10024	Politics
6891	9975	Politics
6892	14870	Politics
6893	2863	Politics
6894	11332	Politics
6895	14977	Football
6896	7834	Politics
6897	3251	Business
6898	9057	Politics
6899	7364	Politics
6900	12838	Film
6901	9992	Politics
6902	7535	Politics
6903	8771	Business
6904	6533	Film
6905	5183	Business
6906	3113	Business
6907	12423	Football
6908	1752	Business
6909	3784	Technology
6910	10204	Football
6911	9668	Film
6912	5636	Film
6913	11462	Politics
6914	8861	Business
6915	5273	Technology
6916	7741	Technology
6917	4787	Football
6918	11377	Business
6919	8523	Technology
6920	3918	Football
6921	6059	Technology
6922	1759	Business
6923	3645	Technology
6924	957	Politics
6925	1706	Politics
6926	1441	Technology
6927	12555	Politics
6928	14383	Football
6929	14854	Business
6930	2524	Politics
6931	10205	Film
6932	3593	Technology
6933	5324	Technology
6934	8223	Politics
6935	3556	Business
6936	6993	Technology
6937	3014	Technology
6938	5489	Technology
6939	4959	Football
6940	1382	Technology
6941	7885	Business
6942	14043	Football
6943	3958	Business
6944	10437	Football
6945	400	Film
6946	2255	Politics
6947	14776	Film
6948	2570	Film
6949	6216	Football
6950	4884	Football
6951	8071	Politics
6952	7648	Politics
6953	5201	Technology
6954	4553	Football
6955	8993	Technology
6956	8189	Business
6957	6112	Business
6958	9218	Film
6959	1271	Politics
6960	10770	Football
6961	2113	Film
6962	6976	Technology
6963	2609	Politics
6964	5480	Technology
6965	13908	Technology
6966	9350	Film
6967	4436	Football
6968	13216	Football
6969	4577	Football
6970	1160	Business
6971	9346	Politics
6972	15167	Film
6973	8608	Politics
6974	6004	Business
6975	4390	Technology
6976	3374	Business
6977	5953	Business
6978	10223	Politics
6979	7768	Politics
6980	13839	Technology
6981	6134	Business
6982	1762	Football
6983	7179	Film
6984	14812	Film
6985	1284	Technology
6986	4785	Football
6987	5670	Film
6988	14161	Film
6989	5980	Politics
6990	2056	Film
6991	11009	Football
6992	988	Business
6993	7104	Politics
6994	2179	Film
6995	199	Football
6996	3735	Politics
6997	8330	Business
6998	5291	Business
6999	13107	Film
7000	7262	Football
7001	9141	Film
7002	612	Business
7003	4240	Technology
7004	9719	Politics
7005	13562	Football
7006	2511	Politics
7007	7775	Politics
7008	8407	Football
7009	8776	Business
7010	1145	Film
7011	14843	Football
7012	9039	Politics
7013	11027	Football
7014	9863	Politics
7015	15104	Football
7016	4548	Football
7017	14991	Football
7018	8392	Technology
7019	8866	Politics
7020	4806	Football
7021	11913	Football
7022	13928	Technology
7023	5053	Football
7024	355	Film
7025	11434	Business
7026	6745	Business
7027	9765	Politics
7028	8322	Business
7029	10514	Football
7030	14365	Business
7031	6926	Film
7032	9693	Film
7033	11	Technology
7034	5828	Film
7035	11516	Football
7036	155	Business
7037	1846	Politics
7038	7682	Politics
7039	3203	Business
7040	8193	Business
7041	7253	Football
7042	2163	Film
7043	1198	Business
7044	2215	Film
7045	3026	Technology
7046	5732	Film
7047	4624	Football
7048	1587	Film
7049	4515	Football
7050	12622	Business
7051	11985	Football
7052	14468	Technology
7053	7550	Politics
7054	585	Business
7055	708	Business
7056	11979	Football
7057	9608	Film
7058	4986	Football
7059	1130	Business
7060	5108	Football
7061	2738	Business
7062	2431	Politics
7063	3042	Business
7064	3151	Business
7065	4851	Football
7066	3252	Business
7067	5855	Film
7068	13757	Football
7069	14256	Politics
7070	12244	Football
7071	4156	Technology
7072	1012	Politics
7073	6005	Business
7074	8265	Business
7075	11623	Football
7076	14944	Football
7077	5792	Film
7078	13838	Technology
7079	11478	Politics
7080	296	Politics
7081	2036	Film
7082	13092	Film
7083	2876	Politics
7084	125	Business
7085	11421	Politics
7086	11475	Politics
7087	13447	Film
7088	772	Business
7089	14699	Politics
7090	758	Business
7091	13705	Football
7092	491	Technology
7093	4209	Technology
7094	4962	Football
7095	13072	Business
7096	11137	Business
7097	2263	Politics
7098	6865	Technology
7099	11919	Football
7100	13384	Football
7101	8403	Film
7102	11256	Politics
7103	3928	Football
7104	10438	Football
7105	5185	Technology
7106	8323	Business
7107	3470	Business
7108	12242	Football
7109	4564	Football
7110	651	Technology
7111	11200	Politics
7112	4765	Football
7113	7135	Politics
7114	4721	Football
7115	10943	Film
7116	6105	Business
7117	10183	Football
7118	9971	Film
7119	14252	Politics
7120	10950	Film
7121	3945	Football
7122	13601	Football
7123	248	Football
7124	2882	Politics
7125	13073	Business
7126	12117	Film
7127	12646	Film
7128	12944	Film
7129	13581	Football
7130	12693	Film
7131	7460	Politics
7132	11696	Football
7133	6114	Business
7134	7032	Business
7135	6436	Politics
7136	8858	Business
7137	5205	Football
7138	12854	Film
7139	10064	Politics
7140	10642	Football
7141	46	Technology
7142	10470	Football
7143	5824	Film
7144	3147	Business
7145	13689	Football
7146	10666	Business
7147	9750	Politics
7148	6881	Technology
7149	2797	Politics
7150	10420	Football
7151	2826	Business
7152	2316	Politics
7153	6916	Film
7154	7402	Politics
7155	2040	Technology
7156	3729	Technology
7157	10469	Football
7158	11884	Football
7159	790	Politics
7160	4046	Football
7161	1503	Film
7162	10071	Film
7163	13539	Football
7164	2692	Politics
7165	13131	Business
7166	12772	Film
7167	6221	Business
7168	10099	Business
7169	6877	Technology
7170	15310	Football
7171	1792	Football
7172	16	Technology
7173	11174	Politics
7174	8122	Business
7175	7507	Politics
7176	6658	Business
7177	10018	Politics
7178	6960	Film
7179	3101	Business
7180	9112	Politics
7181	9475	Film
7182	3445	Politics
7183	14753	Film
7184	6901	Business
7185	9733	Politics
7186	8636	Business
7187	2178	Film
7188	1978	Film
7189	462	Politics
7190	5992	Business
7191	12948	Film
7192	8691	Business
7193	9367	Film
7194	8789	Politics
7195	14693	Business
7196	4589	Football
7197	12685	Business
7198	6453	Politics
7199	13481	Film
7200	13228	Football
7201	6278	Football
7202	6785	Business
7203	14040	Football
7204	7089	Technology
7205	7380	Business
7206	6490	Technology
7207	13169	Business
7208	14836	Football
7209	12582	Politics
7210	10461	Football
7211	14806	Business
7212	13685	Football
7213	1364	Technology
7214	9009	Business
7215	4189	Technology
7216	11380	Politics
7217	13688	Football
7218	5186	Technology
7219	5524	Film
7220	6474	Business
7221	10955	Politics
7222	14639	Business
7223	9764	Film
7224	2694	Politics
7225	15081	Football
7226	6323	Football
7227	5085	Football
7228	2053	Film
7229	7883	Business
7230	13431	Football
7231	6638	Film
7232	9840	Film
7233	8955	Film
7234	11067	Politics
7235	41	Technology
7236	6351	Business
7237	11820	Football
7238	2108	Film
7239	20	Business
7240	8450	Politics
7241	9667	Film
7242	14444	Football
7243	2734	Technology
7244	12709	Politics
7245	4934	Football
7246	3063	Business
7247	1734	Business
7248	15250	Football
7249	10614	Technology
7250	12386	Football
7251	2634	Politics
7252	4690	Football
7253	13863	Technology
7254	4733	Football
7255	10577	Football
7256	12714	Film
7257	14372	Football
7258	10405	Football
7259	12661	Film
7260	3120	Business
7261	6584	Technology
7262	10307	Football
7263	14869	Politics
7264	14833	Football
7265	931	Business
7266	2673	Technology
7267	1270	Technology
7268	7839	Politics
7269	5631	Film
7270	5617	Film
7271	8491	Politics
7272	4178	Technology
7273	5007	Football
7274	12168	Football
7275	4135	Business
7276	631	Technology
7277	14591	Politics
7278	2960	Technology
7279	9366	Technology
7280	12514	Football
7281	8357	Technology
7282	8049	Business
7283	12258	Football
7284	7629	Politics
7285	1648	Politics
7286	9199	Film
7287	6300	Football
7288	9046	Politics
7289	8215	Business
7290	9678	Film
7291	1881	Film
7292	13814	Technology
7293	2268	Politics
7294	15028	Football
7295	5475	Film
7296	15330	Business
7297	9105	Politics
7298	2284	Politics
7299	8066	Business
7300	9926	Politics
7301	10365	Football
7302	13026	Film
7303	5755	Film
7304	14560	Business
7305	10990	Football
7306	2632	Politics
7307	2852	Business
7308	13411	Football
7309	5010	Football
7310	7647	Politics
7311	2247	Film
7312	2351	Politics
7313	10102	Business
7314	4488	Football
7315	8397	Film
7316	219	Football
7317	9560	Film
7318	10977	Film
7319	1013	Business
7320	7198	Business
7321	6921	Film
7322	5374	Technology
7323	10362	Football
7324	13694	Football
7325	2355	Politics
7326	4754	Football
7327	4938	Football
7328	559	Business
7329	14577	Business
7330	10527	Football
7331	4605	Football
7332	11431	Politics
7333	14548	Film
7334	13953	Football
7335	12964	Film
7336	5181	Football
7337	11588	Football
7338	14704	Business
7339	2720	Technology
7340	10401	Football
7341	3716	Business
7342	3415	Business
7343	5021	Football
7344	5881	Film
7345	12721	Film
7346	475	Technology
7347	6156	Politics
7348	13070	Technology
7349	11659	Football
7350	3481	Business
7351	11059	Politics
7352	9455	Film
7353	8111	Business
7354	11459	Business
7355	5594	Film
7356	331	Politics
7357	2625	Politics
7358	7103	Technology
7359	13752	Football
7360	9119	Politics
7361	6998	Football
7362	5074	Football
7363	2400	Politics
7364	7909	Politics
7365	11523	Football
7366	12559	Football
7367	6514	Film
7368	14162	Film
7369	12668	Film
7370	11903	Football
7371	5228	Technology
7372	3823	Football
7373	8782	Business
7374	421	Film
7375	1969	Film
7376	2041	Film
7377	5028	Football
7378	15082	Football
7379	431	Politics
7380	11952	Football
7381	2875	Politics
7382	6225	Business
7383	10727	Football
7384	10722	Business
7385	12442	Football
7386	135	Business
7387	15265	Football
7388	8065	Business
7389	9449	Film
7390	2216	Film
7391	9109	Politics
7392	13097	Film
7393	6627	Business
7394	4091	Business
7395	12415	Football
7396	698	Technology
7397	11939	Football
7398	14384	Football
7399	11794	Football
7400	4487	Football
7401	7404	Politics
7402	4681	Football
7403	9978	Politics
7404	1159	Business
7405	2177	Film
7406	4703	Football
7407	10988	Film
7408	621	Politics
7409	5323	Technology
7410	3524	Politics
7411	6066	Technology
7412	8912	Technology
7413	9799	Technology
7414	13298	Football
7415	833	Business
7416	7352	Technology
7417	2239	Technology
7418	447	Politics
7419	223	Business
7420	12826	Film
7421	9518	Film
7422	2202	Film
7423	13959	Football
7424	9917	Film
7425	9761	Politics
7426	8308	Politics
7427	4386	Technology
7428	6030	Business
7429	5734	Film
7430	2919	Politics
7431	132	Technology
7432	12653	Technology
7433	13000	Film
7434	8863	Technology
7435	14412	Football
7436	14555	Politics
7437	14374	Football
7438	759	Politics
7439	2504	Politics
7440	1002	Politics
7441	12531	Football
7442	8457	Business
7443	3497	Business
7444	6106	Business
7445	15311	Football
7446	13676	Football
7447	647	Technology
7448	1890	Film
7449	8671	Business
7450	11126	Politics
7451	13558	Football
7452	7466	Politics
7453	10040	Film
7454	8925	Business
7455	9033	Politics
7456	8445	Politics
7457	3035	Politics
7458	5245	Technology
7459	6036	Business
7460	13750	Football
7461	8740	Politics
7462	7303	Business
7463	8104	Politics
7464	2621	Business
7465	2877	Business
7466	13672	Football
7467	7480	Politics
7468	5718	Film
7469	3283	Business
7470	684	Business
7471	10428	Football
7472	14800	Politics
7473	9878	Technology
7474	13047	Film
7475	269	Football
7476	9168	Film
7477	12323	Technology
7478	10985	Film
7479	9157	Politics
7480	2977	Business
7481	10964	Film
7482	10833	Politics
7483	11536	Football
7484	14826	Politics
7485	7339	Business
7486	7646	Politics
7487	3620	Technology
7488	5614	Film
7489	13032	Film
7490	3730	Technology
7491	2848	Politics
7492	12278	Football
7493	11466	Politics
7494	5904	Business
7495	1204	Business
7496	13435	Football
7497	12689	Film
7498	8817	Politics
7499	12742	Film
7500	2646	Politics
7501	4871	Football
7502	6858	Technology
7503	10512	Football
7504	14186	Film
7505	3809	Technology
7506	2884	Politics
7507	5836	Film
7508	13150	Technology
7509	7482	Politics
7510	7837	Politics
7511	426	Film
7512	4728	Football
7513	10708	Business
7514	9501	Film
7515	7004	Football
7516	10482	Football
7517	14155	Business
7518	12968	Film
7519	2313	Business
7520	9488	Film
7521	2289	Politics
7522	10182	Football
7523	14305	Business
7524	14046	Football
7525	9007	Football
7526	6476	Politics
7527	15120	Politics
7528	12798	Film
7529	13400	Politics
7530	13824	Technology
7531	12768	Film
7532	3866	Football
7533	6756	Business
7534	13386	Football
7535	2379	Politics
7536	2308	Politics
7537	4780	Football
7538	6077	Business
7539	10110	Football
7540	3828	Football
7541	498	Politics
7542	3821	Politics
7543	14736	Politics
7544	13195	Football
7545	5115	Football
7546	13546	Football
7547	8616	Politics
7548	4590	Football
7549	7630	Politics
7550	8	Technology
7551	1997	Film
7552	14832	Football
7553	887	Business
7554	4801	Football
7555	2727	Politics
7556	4065	Football
7557	3978	Football
7558	5477	Film
7559	3833	Football
7560	4381	Film
7561	12335	Football
7562	10179	Politics
7563	2501	Politics
7564	7385	Business
7565	6791	Business
7566	153	Business
7567	10555	Football
7568	11225	Politics
7569	3684	Business
7570	2693	Politics
7571	9646	Film
7572	10033	Politics
7573	783	Business
7574	1137	Business
7575	1054	Politics
7576	14711	Politics
7577	14307	Business
7578	7117	Politics
7579	14893	Politics
7580	5722	Film
7581	6354	Business
7582	3205	Business
7583	12370	Football
7584	11463	Business
7585	2484	Politics
7586	12939	Film
7587	3308	Business
7588	5178	Football
7589	2839	Politics
7590	2687	Politics
7591	13315	Football
7592	5474	Business
7593	11006	Football
7594	249	Football
7595	3397	Business
7596	288	Politics
7597	13868	Technology
7598	692	Technology
7599	9053	Politics
7600	9972	Politics
7601	3652	Technology
7602	11950	Football
7603	7680	Politics
7604	5142	Football
7605	8227	Business
7606	8902	Politics
7607	13022	Film
7608	7749	Football
7609	9245	Film
7610	1285	Technology
7611	6811	Business
7612	8560	Business
7613	12410	Football
7614	976	Business
7615	7197	Business
7616	12869	Film
7617	6383	Film
7618	5450	Technology
7619	4797	Football
7620	12460	Football
7621	3611	Technology
7622	9390	Film
7623	5029	Football
7624	5456	Technology
7625	12953	Film
7626	13311	Football
7627	6208	Politics
7628	5563	Film
7629	488	Business
7630	1151	Business
7631	12501	Football
7632	6104	Business
7633	1319	Politics
7634	3325	Business
7635	9073	Politics
7636	255	Football
7637	3796	Football
7638	13275	Football
7639	12121	Film
7640	11838	Football
7641	11521	Football
7642	7357	Politics
7643	15008	Football
7644	14945	Football
7645	7015	Football
7646	4563	Football
7647	7738	Politics
7648	3046	Film
7649	11093	Politics
7650	5060	Football
7651	15259	Football
7652	4542	Football
7653	860	Business
7654	5626	Film
7655	11120	Politics
7656	3537	Politics
7657	11642	Football
7658	5444	Film
7659	7156	Politics
7660	3316	Politics
7661	3034	Politics
7662	1365	Technology
7663	3069	Business
7664	2962	Business
7665	10385	Football
7666	11716	Football
7667	8074	Business
7668	12382	Football
7669	11487	Politics
7670	4328	Technology
7671	13008	Film
7672	63	Business
7673	9243	Technology
7674	11764	Football
7675	5016	Football
7676	2618	Politics
7677	5875	Film
7678	8329	Business
7679	4188	Technology
7680	13644	Football
7681	13287	Football
7682	945	Politics
7683	6529	Technology
7684	5840	Film
7685	8900	Technology
7686	13025	Film
7687	1000	Politics
7688	1324	Politics
7689	9051	Politics
7690	8260	Business
7691	2220	Politics
7692	10084	Film
7693	7088	Technology
7694	7925	Business
7695	11705	Football
7696	7575	Politics
7697	10646	Football
7698	13696	Football
7699	6271	Football
7700	6377	Film
7701	12966	Film
7702	4394	Technology
7703	7795	Business
7704	6951	Politics
7705	7344	Business
7706	8679	Business
7707	14770	Film
7708	6848	Business
7709	14571	Football
7710	14635	Politics
7711	11841	Football
7712	4852	Football
7713	5848	Film
7714	7232	Film
7715	3096	Business
7716	14389	Technology
7717	1043	Business
7718	9935	Film
7719	7966	Politics
7720	12821	Football
7721	2912	Politics
7722	10436	Football
7723	6284	Football
7724	1311	Technology
7725	12306	Technology
7726	12593	Politics
7727	5898	Politics
7728	12679	Politics
7729	11639	Football
7730	5927	Business
7731	10919	Film
7732	1360	Technology
7733	14104	Politics
7734	3822	Film
7735	1096	Business
7736	3230	Business
7737	12635	Film
7738	1510	Technology
7739	12783	Film
7740	13414	Politics
7741	10156	Film
7742	1876	Film
7743	12546	Football
7744	11561	Football
7745	8548	Politics
7746	13060	Business
7747	4405	Technology
7748	12640	Film
7749	15159	Film
7750	1722	Politics
7751	11267	Politics
7752	12062	Football
7753	688	Technology
7754	6909	Business
7755	7294	Business
7756	530	Politics
7757	5621	Film
7758	3208	Business
7759	9898	Business
7760	5123	Football
7761	332	Politics
7762	9355	Film
7763	14811	Film
7764	10934	Film
7765	11300	Business
7766	1973	Film
7767	14861	Business
7768	130	Technology
7769	13797	Football
7770	11713	Football
7771	13599	Football
7772	472	Technology
7773	7256	Football
7774	14291	Business
7775	9910	Business
7776	3566	Politics
7777	1021	Business
7778	10714	Football
7779	7483	Politics
7780	10979	Film
7781	1630	Film
